KeyMechanical   60000   TerraGroup Labs weapon testing area key 5c1e2d1f86f77431e9280bee
KeyMechanical   90000   TerraGroup Labs arsenal storage room key        5c1f79a086f7746ed066fb8f
KeyMechanical   158043  ULTRA medical storage key       5e42c71586f7747f245e1343
KeyMechanical   123304  Health Resort office key with a blue tape       5eff09cd30a7dc22fd1ddfed
KeyMechanical   1500    Folding car key 59136f6f86f774447a1ed173
KeyMechanical   15703   Convenience store storage room key      61a64428a8c6aa1b795f0ba1
KeyMechanical   260000  Radar station commandant room key       62987c658081af308d7558c6
KeyMechanical   57000   Conference room key     62987cb98081af308d7558c8
KeyMechanical   97000   Operating room key      62987da96188c076bc0d8c51
KeyMechanical   250000  Shared bedroom marked key       62987dfc402c7f69bf010923
KeyMechanical   21070   Water treatment plant storage room key  62987e26a77ec735f90a2995
KeyMechanical   21212   Rogue USEC barrack key  62a9cb937377a65d7b070cef
KeyMechanical   24185   Hillside house key      61a6444b8c141d68246e2d2f
KeyMechanical   34401   Rogue USEC stash key    61a64492ba05ef10d62adcc1
KeyMechanical   24501   Police truck cabin key  61aa5aed32a4743c3453d319
KeyMechanical   27402   Merin car trunk key     61aa5b518f5e7a39b41416e2
KeyMechanical   27505   USEC first safe key     61aa5b7db225ac1ead7957c1
KeyMechanical   27606   USEC second safe key    61aa5ba8018e9821b7368da9
KeyMechanical   27500   Rogue USEC workshop key 61aa81fcb225ac1ead7957c3
KeyMechanical   1204    Yotota car key  591ae8f986f77406f854be45
KeyMechanical   25058   Military checkpoint key 5913915886f774123603c392
KeyMechanical   4123    Dorm room 104 key       591383f186f7744a4c5edcf3
KeyMechanical   15475   Dorm room 105 key       591382d986f774465a6413a7
KeyMechanical   16302   Dorm room 110 key       59136e1e86f774432f15d133
KeyMechanical   21050   Dorm room 114 key       59387a4986f77401cc236e62
KeyMechanical   1735    Dorm room 206 key       5938603e86f77435642354f4
KeyMechanical   2014    Machinery key   5937ee6486f77408994ba448
KeyMechanical   3357    Portable bunkhouse key  5938144586f77473c2087145
KeyMechanical   3273    RB-AK key       5d80c78786f774403a401e3e
KeyMechanical   26199   RB-AM key       5d80c88d86f77440556dbf07
KeyMechanical   19070   RB-OB key       5d80c6c586f77440351beef1
KeyMechanical   15020   RB-TB key       5d80c6fc86f774403a401e3c
KeyMechanical   5271    RB-GN key       5d8e3ecc86f774414c78d05e
KeyMechanical   250000  RB-BK marked key        5d80c60f86f77440373c4ece
KeyMechanical   250000  RB-VO marked key        5d80c62a86f7744036212b3f
KeyMechanical   250000  RB-PKPM marked key      5ede7a8229445733cb4c18e2
KeyMechanical   25210   RB-KSM key      5d947d4e86f774447b415895
KeyMechanical   72210   RB-SMP key      5d947d3886f774447b415893
KeyMechanical   20111   RB-ORB3 key     5d80cd1a86f77402aa362f42
KeyMechanical   16111   RB-MP11 key     5d80c93086f7744036212b41
KeyMechanical   22250   RB-MP12 key     5d80c95986f77440351beef3
KeyMechanical   25093   RB-MP21 key     5d80ca9086f774403a401e40
KeyMechanical   29020   RB-MP22 key     5d80cab086f77440535be201
KeyMechanical   18250   RB-MP13 key     5d80cbd886f77470855c26c2
KeyMechanical   18701   RB-ORB2 key     5d80ccdd86f77474f7575e02
KeyMechanical   19311   RB-ORB1 key     5d80ccac86f77470841ff452
KeyMechanical   82021   RB-KPRL key     5d8e0e0e86f774321140eb56
KeyMechanical   9827    RB-KORL key     5d8e0db586f7744450412a42
KeyMechanical   9052    RB-RH key       5da5cdcd86f774529238fb9b
KeyMechanical   12050   RB-RS key       5da46e3886f774653b7a83fe
KeyMechanical   77000   RB-RLSA key     5ede7b0c6d23e5473e6e8c66
KeyMechanical   4503    RB-OP key       5d80c8f586f77440373c4ed0
KeyMechanical   25109   RB-PSP1 key     5d80cb3886f77440556dbf09
KeyMechanical   29110   RB-PSP2 key     5d95d6fa86f77424484aa5e9
KeyMechanical   5000    RB-PP key       5d80cb8786f774405611c7d9
KeyMechanical   29220   RB-PSV1 key     5d80cb5686f77440545d1286
KeyMechanical   28994   RB-PSV2 key     5d95d6be86f77424444eb3a7
KeyMechanical   95021   RB-ST key       5d9f1fa686f774726974a992
KeyMechanical   21104   RB-AO key       5d80c66d86f774405611c7d6
KeyMechanical   40000   HEP station storage room key    5d8e15b686f774445103b190
KeyMechanical   12900   Gas station storage room key    5913877a86f774432f15d444
KeyMechanical   5700    Portable cabin key      5780d07a2459777de4559324
KeyMechanical   7755    Gas station office key  5780d0652459777df90dcb74
KeyMechanical   5359    Dorm room 118 key       5672c92d4bdc2d180f8b4567
KeyMechanical   53120   Cottage back door key   5a0eb6ac86f7743124037a28
KeyMechanical   3570    Dorm room 203 key       5938504186f7740991483f30
KeyMechanical   26661   Dorm room 214 key       5780cf942459777df90dcb72
KeyMechanical   7657    Dorm room 218 key       5780cf9e2459777df90dcb73
KeyMechanical   11101   Dorm room 220 key       5780cfa52459777dfb276eb1
KeyMechanical   7427    Dorm room 303 key       593aa4be86f77457f56379f8
KeyMechanical   2526    Dorm room 315 key       5780cf692459777de4559321
KeyMechanical   21107   Tarcone Director's office key   5780d0532459777a5108b9a2
KeyMechanical   95000   Health Resort west wing office room 104 key     5a0dc45586f7742f6b0b73e3
KeyMechanical   62169   Health Resort east wing office room 107 key     5a0ea64786f7741707720468
KeyMechanical   3212    Health Resort east wing office room 108 key     5a0ea69f86f7741cd5406619
KeyMechanical   75021   Health Resort west wing office room 112 key     5a0dc95c86f77452440fc675
KeyMechanical   97230   Health Resort west wing room 203 key    5a144dfd86f77445cb5a0982
KeyMechanical   42063   Health Resort east wing room 205 key    5a144bdb86f7741d374bbde0
KeyMechanical   97230   Health Resort west wing room 205 key    5a0ec6d286f7742c0b518fb5
KeyMechanical   60200   Health Resort east wing room 206 key    5a0ee4b586f7743698200d22
KeyMechanical   7499    Health Resort west wing room 207 key    5a0ec70e86f7742c0b518fba
KeyMechanical   24600   Health Resort east wing room 209 key    5a0ee62286f774369454a7ac
KeyMechanical   6000    Health Resort east wing room 213 key    5a0ee72c86f77436955d3435
KeyMechanical   4700    Health Resort east wing room 216 key    5a0ee76686f7743698200d5c
KeyMechanical   84500   Health Resort west wing room 216 key    5a0ee30786f774023b6ee08f
KeyMechanical   90000   Health Resort west wing room 218 key    5a13eebd86f7746fd639aa93
KeyMechanical   25020   Health Resort west wing room 219 key    5a13ef0686f7746e5a411744
KeyMechanical   52000   Health Resort west wing room 220 key    5a0ee34586f774023b6ee092
KeyMechanical   90000   Health Resort west wing room 221 key    5a0ee37f86f774023657a86f
KeyMechanical   78040   Health Resort east wing room 222 key    5a13f24186f77410e57c5626
KeyMechanical   90000   Health Resort west wing room 222 key    5a1452ee86f7746f33111763
KeyMechanical   78300   Health Resort east wing room 226 key    5a13f35286f77413ef1436b0
KeyMechanical   87000   Health Resort west wing room 301 key    5a13ef7e86f7741290491063
KeyMechanical   8100    Health Resort west wing room 303 key    5a0eeb1a86f774688b70aa5c
KeyMechanical   55021   Health Resort east wing room 306 key    5a145d4786f7744cbb6f4a12
KeyMechanical   28220   Health Resort west wing room 306 key    5a13f46386f7741dd7384b04
KeyMechanical   55021   Health Resort east wing room 308 key    5a145d7b86f7744cbb6f4a13
KeyMechanical   6800    Health Resort west wing room 309 key    5a0eeb8e86f77461257ed71a
KeyMechanical   69000   Health Resort east wing room 310 key    5a0eec9686f77402ac5c39f2
KeyMechanical   52730   Health Resort east wing room 313 key    5a0eecf686f7740350630097
KeyMechanical   50340   Health Resort east wing room 314 key    5a0eed4386f77405112912aa
KeyMechanical   28204   Health Resort east wing room 316 key    5a145ebb86f77458f1796f05
KeyMechanical   7600    Health Resort east wing room 322 key    5a0eedb386f77403506300be
KeyMechanical   7600    Health Resort west wing room 323 key    5a13ee1986f774794d4c14cd
KeyMechanical   4200    Health Resort west wing room 325 key    5a0eebed86f77461230ddb3d
KeyMechanical   66000   Health Resort east wing room 328 key    5a0eee1486f77402aa773226
KeyMechanical   27000   Health Resort universal utility room key        5a0ea79b86f7741d4a35298e
KeyMechanical   18300   Health Resort west wing room 321 safe key       5a0eff2986f7741fd654e684
KeyMechanical   5200    Gas station safe key    5a0f045e86f7745b0f0d0e42
KeyMechanical   22150   Cottage safe key        5a0f068686f7745b0d4ea242
KeyMechanical   19203   Health Resort management warehouse safe key     5a0f0f5886f7741c4e32a472
KeyMechanical   19205   Health Resort management office safe key        5a0f08bc86f77478f33b84c2
KeyMechanical   3100    Store safe key  5a0f075686f7745bcc42ee12
KeyMechanical   19102   Weather station safe key        5a0f006986f7741ffd2fe484
KeyMechanical   6607    Trailer park portable cabin key 5913611c86f77479e0084092
KeyMechanical   3712    Dorm room 103 key       5938994586f774523a425196
KeyMechanical   6023    Dorm room 108 key       5914578086f774123569ffa4
KeyMechanical   19717   Dorm room 204 key       59148c8a86f774197930e983
KeyMechanical   14200   Dorm guard desk key     59136a4486f774447a1ed172
KeyMechanical   1920    VAZ car key     5913651986f774432f15d132
KeyMechanical   72421   Concordia security room key     63a39c7964283b5e9c56b280
KeyMechanical   181953  Car dealership closed section key       63a397d3af870e651d58e65b
KeyMechanical   20844   Cargo container mesh door key   63a39fdf1e21260da44a0256
KeyMechanical   12234   Concordia apartment 34 room key 63a71e781031ac76fe773c7d
KeyMechanical   65812   Concordia apartment 64 office room key  63a71e86b7f4570d3a293169
KeyMechanical   53004   Concordia apartment 64 key      63a71e922b25f7513905ca20
KeyMechanical   19345   Primorsky 48 apartment key      63a71eb5b7f4570d3a29316b
KeyMechanical   19115   Financial institution small office key  63a71ed21031ac76fe773c7f
KeyMechanical   75101   Car dealership director's office room key       63a399193901f439517cafb6
KeyMechanical   13131   Construction site bunkhouse key 63a39cb1c9b3aa4b61683ee2
KeyMechanical   6108    Dorm room 306 key       5780cda02459777b272ede61
KeyMechanical   9439    Supply department director's office key 63a39ce4cd6db0635c1975fa
KeyMechanical   14912   Zmeevsky 5 apartment 20 key     63a39df18a56922e82001f25
KeyMechanical   3500    Dorm room 308 key       5780cf722459777a5108b9a1
KeyMechanical   19020   Financial institution office key        63a39667c9b3aa4b61683e98
KeyMechanical   14331   Zmeevsky 3 apartment 8 key      63a39dfe3901f439517cafba
KeyMechanical   5136    Primorsky 46-48 skybridge key   63a39e1d234195315d4020bd
KeyMechanical   20219   Archive room key        63a39e49cd6db0635c1975fc
KeyMechanical   17175   Hotel room 215 key      63a39f08cd6db0635c197600
KeyMechanical   21554   Hotel room 206 key      63a39f18c2d53c2c6839c1d3
KeyMechanical   39144   Iron gate key   63a39f6e64283b5e9c56b289
KeyMechanical   125249  Chekannaya 15 apartment key     63a39fc0af870e651d58e6ae
KeyMechanical   9774    Stair landing key       63a39fd1c9b3aa4b61683efb
KeyMechanical   19106   Store manager's key     63a39c69af870e651d58e6aa
KeyMechanical   250000  Abandoned factory marked key    63a3a93f8a56922e82001f5d
KeyMechanical   500000  Dorm room 314 marked key        5780cf7f2459777de4559322
Keycard 1000000 TerraGroup Labs keycard (Black) 5c1d0f4986f7744bb01837fa
Keycard 300000  TerraGroup Labs keycard (Blue)  5c1d0c5f86f7744bb2683cf0
Keycard 1000000 TerraGroup Labs keycard (Green) 5c1d0dc586f7744baf2e7b79
Keycard 2600000 TerraGroup Labs keycard (Red)   5c1d0efb86f7744baf2e7b7b
Keycard 900000  TerraGroup Labs keycard (Yellow)        5c1d0d6d86f7744bb2683e1f
Keycard 50000   Keycard with a blue marking     5efde6b4f5448336730dbd61
Keycard 600000  TerraGroup Labs keycard (Violet)        5c1e495a86f7743109743dfb
Keycard 50000   Object #21WS keycard    5e42c83786f7742a021fdf3c
Keycard 100000  TerraGroup Labs access keycard  5c94bbff86f7747ee735c08f
Keycard 100000  Object #11SR keycard    5e42c81886f7742a01529f57
Knife   17100   ER FULCRUM BAYONET      54491bb74bdc2d09088b4567
Knife   5112    Bars A-2607 95H18 knife 57e26fc7245977162a14b800
Knife   3591    Bars A-2607 Damascus knife      57e26ea924597715ca604a09
Knife   450000  Crash Axe       5bffe7930db834001b734a39
Knife   35000   Cultist knife   5fc64ea372b0dd78d51159dc
Knife   18200   Freeman crowbar 5c07df7f0db834001b73588a
Knife   28040   6Kh5 Bayonet    5bffdc370db834001d23eca8
Knife   785000  Miller Bros. Blades M-2 Tactical Sword  5bffdd7e0db834001b734a1a
Knife   1106630 Red Rebel ice pick      5c0126f40db834002a125382
Knife   100000  SOG Voodoo Hawk tactical tomahawk       63920105a83e15700a00f168
Knife   77500   SP-8 Survival Machete   5c010e350db83400232feec7
Knife   16800   Kiba Arms Tactical Tomahawk     57cd379a24597778e7682ecf
Knife   277500  UVSR Taiga-1 survival machete   601948682627df266209af05
Knife   41200   Camper axe      5c012ffc0db834001d23f03f
Knife   94600   Antique axe     5bc9c1e2d4351e00367fbcf0
Knife   3560    MPL-50 entrenching tool 5bead2e00db834001c062938
Map     13428   Customs plan map        5798a2832459774b53341029
Map     16122   Factory plan map        574eb85c245977648157eec3
Map     9150    Interchange plan map    5be4038986f774527d3fae60
Map     9376    Shoreline Health Resort plan map        5a80a29286f7742b25692012
Map     19950   Shoreline plan map      5a8036fb86f77407252ddc02
Map     12719   Woods plan map  5900b89686f7744e704a8747
Drug    13763   Augmentin antibiotic pills      590c695186f7741e566b64a2
Drug    28889   Golden Star balm        5751a89d24597722aa0e8db0
Drug    25235   Ibuprofen painkillers   5af0548586f7743a532b7e99
Drug    25305   Morphine injector       544fb3f34bdc2d03748b456a
Drug    5700    Analgin painkillers     544fb37f4bdc2dee738b4567
Drug    14844   Vaseline balm   5755383e24597772cb798966
Medikit 35042   Grizzly medical kit     590c657e86f77412b013051d
Medikit 41600   AFAK tactical individual first aid kit  60098ad7c2240c0fe85c570a
Medikit 9240    Car first aid kit       590c661e86f7741e566b646a
Medikit 23764   IFAK individual first aid kit   590c678286f77426c9660122
Medikit 18863   Salewa first aid kit    544fb45d4bdc2dee738b4568
Medikit 5200    AI-2 medkit     5755356824597772cb798962
Medical item    1456    Aseptic bandage 544fb25a4bdc2dfb738b4567
Medical item    2049    Army bandage    5751a25924597722c463c472
Medical item    36000   CMS surgical kit        5d02778e86f774203e7dedbe
Medical item    8320    Aluminum splint 5af0454c86f7746bf20992e8
Medical item    3200    CAT hemostatic tourniquet       60098af40accd37ef2175f27
Medical item    1920    Esmarch tourniquet      5e831507ea0a7c419c2f9bd9
Medical item    5712    CALOK-B hemostatic applicator   5e8488fa988a8701445df1e4
Medical item    2968    Immobilizing splint     544fb3364bdc2d34748b456a
Medical item    72000   Surv12 field surgical kit       5d02797c86f774203f38e30a
Stimulant       30693   3-(b-TG) stimulant injector     5ed515c8d380ab312177c0fa
Stimulant       45500   AHF1-M stimulant injector       5ed515f6915ec335206e4152
Stimulant       43550   M.U.L.E. stimulant injector     5ed51652f6c34d2cc26336a1
Stimulant       40300   P22 (Product 22) stimulant injector     5ed515ece452db0eb56fc028
Stimulant       35893   SJ1 TGLabs combat stimulant injector    5c0e531286f7747fa54205c2
Stimulant       89700   SJ9 TGLabs combat stimulant injector    5fca13ca637ee0341a484f46
Stimulant       37830   eTG-change regenerative stimulant injector      5c0e534186f7747fa1419867
Stimulant       80600   xTG-12 antidote injector        5fca138c2a7b221b2852a5c6
Stimulant       31460   Adrenaline injector     5c10c8fd86f7743d7d706df3
Stimulant       37570   L1 (Norepinephrine) injector    5ed515e03a40a50460332579
Stimulant       55900   Meldonin injector       5ed5160a87bb8443d10680b5
Stimulant       61893   "Obdolbos" cocktail injector    5ed5166ad380ab312177c100
Stimulant       67000   "Obdolbos 2" cocktail injector  637b60c3b7afa97bfc3d7001
Stimulant       65300   PNB (Product 16) stimulant injector     637b6179104668754b72f8f5
Stimulant       36000   Perfotoran (Blue Blood) stimulant injector      637b6251104668754b72f8f9
Stimulant       21060   Propital regenerative stimulant injector        5c0e530286f7747fa1419862
Stimulant       41000   SJ12 TGLabs combat stimulant injector   637b612fb7afa97bfc3d7005
Stimulant       27950   SJ6 TGLabs combat stimulant injector    5c0e531d86f7747fa23f4d42
Stimulant       60000   Trimadol stimulant injector     637b620db7afa97bfc3d7009
Stimulant       33540   Zagustin hemostatic drug injector       5c0e533786f7747fa23f4d47
Compass 65700   EYE MK.2 professional hand-held compass 5f4f9eb969cdc30ff33f09db
PortableRangeFinder     9000    Vortex Ranger 1500 rangefinder  61605e13ffa6e502ac5e7eef
RepairKits      250000  Body armor repair kit   591094e086f7747caa7bb2ef
RepairKits      100000  Weapon repair kit       5910968f86f77425cf569c32
RadioTransmitter        1000000 Digital secure DSP radio transmitter    62e910aaf957f2915e0a5e36
Special item    35092   WI-FI Camera    5b4391a586f7745321235ab2
Special item    17481   Radio repeater  63a0b2eabea67a6d93009e52
Special item    13923   MS2000 Marker   5991b51486f77447b112d44f
Special item    17481   Signal Jammer   5ac78a9b86f7741cca0bbd8d
Special item    21032   Leatherman Multitool    544fb5454bdc2df8738b456a
Ammo    6750    40mm VOG-25 grenade     5656eb674bdc2d35148b457c
Ammo    83      .45 ACP Match FMJ       5e81f423763d9f754677bf2e
Ammo    725     .45 ACP AP      5efb0cabfb3e451d70735af5
Ammo    99      .45 ACP Hydra-Shok      5efb0fc6aeb21837e749c801
Ammo    87      .45 ACP Lasermatch FMJ  5efb0d4f4bc50b58e81710f3
Ammo    401     .45 ACP RIP     5ea2a8e200685063ec28c05a
Ammo    820     12.7x108mm B-32 5cde8864d7f00c0010373be1
Ammo    980     12.7x108mm BZT-44M      5d2f2ab648f03550091993ca
Ammo    340     12.7x55mm PS12  5cadf6ddae9215051e1c23b2
Ammo    280     12.7x55mm PS12A 5cadf6e5ae921500113bb973
Ammo    2275    12.7x55mm PS12B 5cadf6eeae921500134b2799
Ammo    30      12/70 7mm buckshot      560d5e524bdc2d25448b4571
Ammo    35      12/70 5.25mm buckshot   5d6e6772a4b936088465b17c
Ammo    39      12/70 6.5mm Express buckshot    5d6e67fba4b9361bc73bc779
Ammo    50      12/70 8.5mm Magnum buckshot     5d6e6806a4b936088465b17e
Ammo    68      12/70 Dual Sabot slug   5d6e68dea4b9361bcc29e659
Ammo    187     12/70 flechette 5d6e6911a4b9361bd5780d52
Ammo    302     12/70 RIP       5c0d591486f7744c505b416f
Ammo    56      12/70 lead slug 58820d1224597753c90aeb13
Ammo    124     12/70 makeshift .50 BMG slug    5d6e68c4a4b9361b93413f79
Ammo    342     12/70 AP-20 armor-piercing slug 5d6e68a8a4b9360b6c0d54e2
Ammo    71      12/70 FTX Custom Lite slug      5d6e68e6a4b9361c140bcfe0
Ammo    66      12/70 Grizzly 40 slug   5d6e6869a4b9361c140bcfde
Ammo    82      12/70 Copper Sabot Premier HP slug      5d6e68b3a4b9361bca7e50b5
Ammo    51      12/70 "Poleva-3" slug   5d6e6891a4b9361bd473feea
Ammo    68      12/70 "Poleva-6u" slug  5d6e689ca4b9361bc8618956
Ammo    192     12/70 SuperFormance HP slug     5d6e68d1a4b93622fe60e845
Ammo    24      20/70 7.5mm buckshot    5a38ebd9c4a282000d722a5b
Ammo    20      20/70 5.6mm buckshot    5d6e695fa4b936359b35d852
Ammo    30      20/70 6.2mm buckshot    5d6e69b9a4b9361bc8618958
Ammo    38      20/70 7.3mm buckshot    5d6e69c7a4b9360b6c0d54e4
Ammo    180     20/70 Devastator slug   5d6e6a5fa4b93614ec501745
Ammo    48      20/70 "Poleva-3" slug   5d6e6a53a4b9361bd473feec
Ammo    65      20/70 "Poleva-6u" slug  5d6e6a42a4b9364f07165f52
Ammo    81      20/70 Star slug 5d6e6a05a4b93618084f58d0
Ammo    256     23x75mm "Barrikada" slug        5e85aa1a988a8701445df1f5
Ammo    78      23x75mm "Shrapnel-10" buckshot  5e85a9a6eacf8c039e4e2ac1
Ammo    96      23x75mm "Shrapnel-25" buckshot  5f647f31b6238e5dd066e196
Ammo    980     23x75mm "Zvezda" flashbang round        5e85a9f4add9fe03027d9bf1
Ammo    6213    26x75mm flare cartridge (Green) 62389aaba63f32501b1b444f
Ammo    30000   26x75mm flare cartridge (Red)   62389ba9a63f32501b1b4451
Ammo    5000    26x75mm flare cartridge (White) 62389bc9423ed1685422dc57
Ammo    3215    26x75mm flare cartridge (Yellow)        62389be94d5d474bf712e709
Ammo    65      .366 TKM EKO    59e655cb86f77411dc52a77b
Ammo    42      .366 TKM FMJ    59e6542b86f77411dc52a77a
Ammo    57      .366 TKM Geksa  59e6658b86f77411d949b250
Ammo    463     .366 TKM AP-M   5f0596629e22f464da6bbdd9
Ammo    17125   40x46mm M381 (HE) grenade       5ede474b0c226a66f5402622
Ammo    5600    40x46mm M386 (HE) grenade       5ede475b549eed7c6d5c18fb
Ammo    7700    40x46mm M406 (HE) grenade       5ede4739e0350d05467f73e8
Ammo    10538   40x46mm M433 (HEDP) grenade     5f0c892565703e5c461894e9
Ammo    21250   40x46mm M441 (HE) grenade       5ede47405b097655935d7d16
Ammo    256     40x46mm M576 (MP-APERS) grenade 5ede475339ee016e8c534742
Ammo    98      4.6x30mm Action SX      5ba26812d4351e003201fef1
Ammo    1275    4.6x30mm AP SX  5ba26835d4351e0035628ff5
Ammo    124     4.6x30mm FMJ SX 5ba2678ad4351e44f824b344
Ammo    162     4.6x30mm Subsonic SX    5ba26844d4351e00334c9475
Ammo    1810    5.45x39mm PPBS gs "Igolnik"     5c0d5e4486f77478390952fe
Ammo    2122    5.45x39mm 7N40  61962b617c6c7b169525f168
Ammo    129     5.45x39mm BP gs 56dfef82d2720bbd668b4567
Ammo    950     5.45x39mm BS gs 56dff026d2720bb8668b4567
Ammo    240     5.45x39mm BT gs 56dff061d2720bb5668b4567
Ammo    36      5.45x39mm FMJ   56dff0bed2720bb0668b4567
Ammo    68      5.45x39mm HP    56dff216d2720bbd668b4568
Ammo    108     5.45x39mm PP gs 56dff2ced2720bb4668b4567
Ammo    46      5.45x39mm PRS gs        56dff338d2720bbd668b4569
Ammo    74      5.45x39mm PS gs 56dff3afd2720bba668b4567
Ammo    60      5.45x39mm SP    56dff421d2720b5f5a8b4567
Ammo    40      5.45x39mm T gs  56dff4a2d2720bbd668b456a
Ammo    79      5.45x39mm US gs 56dff4ecd2720b5f5a8b4568
Ammo    85      5.56x45mm FMJ   59e6920f86f77411d82aa167
Ammo    58      5.56x45mm HP    59e6927d86f77411da468256
Ammo    110     5.56x45mm M855  54527a984bdc2d4e668b4567
Ammo    784     5.56x45mm M855A1        54527ac44bdc2d36668b4567
Ammo    128     5.56x45mm M856  59e68f6f86f7746c9f75e846
Ammo    382     5.56x45mm M856A1        59e6906286f7746c9f75e847
Ammo    1505    5.56x45mm M995  59e690b686f7746c9f75e848
Ammo    135     5.56x45mm MK 255 Mod 0 (RRLP)   59e6918f86f7746c9f75e849
Ammo    180     5.56x45mm MK 318 Mod 0 (SOST)   60194943740c5d77f6705eea
Ammo    1723    5.56x45mm SSA AP        601949593ae8f707c4608daa
Ammo    156     5.56x45mm Warmageddon   5c0d5ae286f7741e46554302
Ammo    112     5.7x28mm L191   5cc80f53e4a949000e1ea4f8
Ammo    185     5.7x28mm R37.F  5cc86832d7f00c000d3a6e6c
Ammo    156     5.7x28mm R37.X  5cc86840d7f00c002412c56c
Ammo    143     5.7x28mm SB193  5cc80f67e4a949035e43bbba
Ammo    525     5.7x28mm SS190  5cc80f38e4a949001152b560
Ammo    110     5.7x28mm SS197SR        5cc80f8fe4a949033b0224a2
Ammo    134     5.7x28mm SS198LF        5cc80f79e4a949033c7343b2
Ammo    94      Airsoft 6mm BB  6241c316234b593b5676b637
Ammo    50      7.62x25mm TT FMJ43      5735ff5c245977640e39ba7e
Ammo    72      9x19mm Green Tracer     5c3df7d588a4501f290594e5
Ammo    48      7.62x25mm TT LRN        573601b42459776410737435
Ammo    68      7.62x25mm TT LRNPC      573602322459776445391df1
Ammo    52      7.62x25mm TT P gl       5736026a245977644601dc61
Ammo    70      7.62x25mm TT Pst gzh    573603562459776430731618
Ammo    63      7.62x25mm TT PT gzh     573603c924597764442bd9cb
Ammo    49      7.62x25mm TT AKBS       5735fdcd2459776445391d61
Ammo    79      .300 Blackout BCP FMJ   5fbe3ffdf8b6a877a729ea82
Ammo    155     .300 Blackout M62 Tracer        619636be6db0f2477964e710
Ammo    125     .300 Blackout V-Max     6196364158ef8c428c287d9f
Ammo    94      .300 Whisper    6196365d58ef8c428c287da1
Ammo    60      7.62x39mm HP    59e4d3d286f774176a36250a
Ammo    83      7.62x39mm PS gzh        5656d7c34bdc2d9d198b4587
Ammo    58      7.62x39mm T-45M1 gzh    59e4cf5286f7741778269d8a
Ammo    1510    9x39mm BP gs    5c0d688c86f77413ae3407b2
Ammo    110     7.62x51mm TCW SP        5e023e6e34d52a55c3304f71
Ammo    320     7.62x51mm Ultra Nosler  5e023e88277cce2b522ff2b1
Ammo    175     7.62x54mm R T-46M gzh   5e023cf8186a883be655e54f
Ammo    172     7.62x54mm R LPS gzh     5887431f2459777e1612938f
Ammo    750     .338 Lapua Magnum UCW   5fc382c1016cce60e8341b20
Ammo    1100    .338 Lapua Magnum TAC-X 5fc382b6d6fa9c00c571bbc3
Ammo    65      9x18mm PM BZhT gzh      573718ba2459775a75491131
Ammo    71      9x18mm PM PBM gzh       573719df2459775a626ccbc2
Ammo    115     9x18mm PMM PstM gzh     57371aab2459775a77142f22
Ammo    51      9x18mm PM PPe gzh       57371b192459775a9f58a5e0
Ammo    43      9x18mm PM PPT gzh       57371e4124597760ff7b25f1
Ammo    39      9x18mm PM PRS gs        57371eb62459776125652ac1
Ammo    22      9x18mm PM PSO gzh       57371f8d24597761006c6a81
Ammo    45      9x18mm PM Pst gzh       5737201124597760fc4431f1
Ammo    69      9x18mm PM PSV   5737207f24597760ff7b25f2
Ammo    29      9x18mm PM PS gs PPO     57371f2b24597761224311f1
Ammo    12      9x18mm PM P gzh 573719762459775a626ccbc1
Ammo    78      9x18mm PM RG028 gzh     573720e02459776143012541
Ammo    97      9x18mm PM SP7 gzh       57372140245977611f70ee91
Ammo    45      9x18mm PM SP8 gzh       5737218f245977612125ba51
Ammo    185     9x19mm Luger CCI        5a3c16fe86f77452b62de32a
Ammo    140     9x19mm QuakeMaker       5efb0e16aeb21837e749c7ff
Ammo    385     9x19mm RIP      5c0d56a986f774449d5de529
Ammo    150     9x21mm P gzh    5a26abfac4a28232980eabff
Ammo    197     9x21mm PE gzh   5a26ac06c4a282000c5a90a8
Ammo    142     .357 Magnum FMJ 62330b3ed4dc74626d570b95
Ammo    122     .357 Magnum HP  62330bfadc5883093563729b
Ammo    186     .357 Magnum JHP 62330c18744e5e31df12f516
Ammo    100     .357 Magnum SP  62330c40bdd19b369e1e53d1
Ammo    160     9x39mm SP-5 gs  57a0dfb82459774d3078b56c
Ammo    1215    .300 Blackout AP        5fd20ff893a8961fc660a954
Ammo    1495    7.62x39mm BP gzh        59e0d99486f7744a32234762
Ammo    134     7.62x39mm US gzh        59e4d24686f7741776641ac7
Ammo    2594    7.62x39mm MAI AP        601aa3d2b2bcb34913271e6d
Ammo    1960    7.62x51mm M61   5a6086ea4f39f99cd479502f
Ammo    1375    7.62x51mm M62 Tracer    5a608bf24f39f98ffc77720e
Ammo    356     7.62x51mm M80   58dd3ad986f77403051cba8f
Ammo    150     7.62x51mm BCP FMJ       5e023e53d4353e3302577c4c
Ammo    2250    7.62x51mm M993  5efb0c1bd79ff02a1f5e68d9
Ammo    2625    7.62x54mm R BS gs       5e023d48186a883be655e551
Ammo    6625    .338 Lapua Magnum AP    5fc382a9d724d907e2077dab
Ammo    2412    .338 Lapua Magnum FMJ   5fc275cf85fd526b824a571a
Ammo    1205    9x21mm BT gzh   5a26ac0ec4a28200741e1e18
Ammo    1712    7.62x54mm R BT gzh      5e023d34e8a400319a28ed44
Ammo    738     7.62x54mm R PS gzh      59e77a2386f7742ee578960a
